CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,ChurnStatus,TenureGroup,RiskScore
51827,0,7.0,Phone,Tier 1,6.0,Debit Card,Male,2.0,4,Mobile Phone,1,Married,2,Complained,13.0,1.0,1.0,3.0,136.22,Active,Mid (6-12 months),3
51828,1,0.0,Phone,Tier 3,19.0,Credit Card,Male,2.0,3,Laptop & Accessory,5,Married,3,No Complaint,17.0,0.0,1.0,2.0,142.33,Churned,New (0-6 months),0
51829,0,8.0,Phone,Tier 1,31.0,UPI,Male,2.0,4,Laptop & Accessory,1,Single,5,No Complaint,14.0,1.0,1.0,2.0,136.81,Active,Mid (6-12 months),1
51830,0,4.0,Mobile Phone,Tier 3,12.0,Credit Card,Male,3.0,1,Laptop & Accessory,1,Married,5,No Complaint,22.0,5.0,5.0,7.0,154.6,Active,New (0-6 months),1
51831,0,9.0,Phone,Tier 1,12.0,CC,Female,3.0,4,Mobile,3,Married,1,No Complaint,12.0,0.0,1.0,3.0,121.87,Active,Mid (6-12 months),0
51832,0,10.0,Mobile Phone,Tier 3,8.0,E wallet,Male,3.0,3,Laptop & Accessory,3,Married,5,Complained,11.0,0.0,1.0,0.0,196.02,Active,Mid (6-12 months),2
51833,0,0.0,Phone,Tier 1,6.0,Debit Card,Female,3.0,4,Mobile,4,Single,2,No Complaint,13.0,0.0,1.0,0.0,128.36,Active,New (0-6 months),0
51834,0,15.0,Phone,Tier 1,8.0,Debit Card,Female,2.0,3,Laptop & Accessory,1,Married,2,No Complaint,13.0,0.0,2.0,2.0,140.89,Active,Loyal (12+ months),1
51835,0,16.0,Mobile Phone,Tier 1,12.0,UPI,Male,2.0,4,Grocery,1,Married,5,Complained,14.0,1.0,1.0,0.0,266.27,Active,Loyal (12+ months),3
51836,0,11.0,Phone,Tier 1,14.0,Debit Card,Female,2.0,3,Mobile,5,Single,4,No Complaint,17.0,0.0,1.0,0.0,126.19,Active,Mid (6-12 months),0
51837,0,16.0,Computer,Tier 1,15.0,Credit Card,Male,3.0,3,Laptop & Accessory,3,Married,4,Complained,13.0,1.0,4.0,7.0,156.79,Active,Loyal (12+ months),2
51838,0,21.0,Mobile Phone,Tier 1,6.0,Debit Card,Female,2.0,4,Grocery,5,Married,8,No Complaint,11.0,0.0,2.0,2.0,254.02,Active,Loyal (12+ months),0
51839,0,17.0,Mobile Phone,Tier 2,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,3,Single,5,No Complaint,11.0,1.0,1.0,2.0,159.85,Active,Loyal (12+ months),0
51840,0,7.0,Phone,Tier 3,14.0,COD,Female,2.0,3,Mobile,3,Married,2,Complained,18.0,1.0,1.0,6.0,125.79,Active,Mid (6-12 months),2
51841,1,0.0,Phone,Tier 3,8.0,E wallet,Male,3.0,3,Mobile,5,Married,1,No Complaint,11.0,1.0,1.0,2.0,130.41,Churned,New (0-6 months),0
51842,0,0.0,Phone,Tier 3,28.0,COD,Male,2.0,3,Mobile,3,Single,2,No Complaint,11.0,0.0,1.0,2.0,134.47,Active,New (0-6 months),0
51843,0,17.0,Mobile Phone,Tier 1,9.0,UPI,Male,2.0,3,Others,1,Married,5,Complained,15.0,0.0,1.0,1.0,295.13,Active,Loyal (12+ months),3
51844,0,0.0,Phone,Tier 1,12.0,CC,Male,3.0,3,Mobile,3,Married,1,No Complaint,20.0,1.0,2.0,2.0,127.73,Active,New (0-6 months),0
51845,0,6.0,Mobile Phone,Tier 3,14.0,E wallet,Male,2.0,3,Laptop & Accessory,3,Married,1,No Complaint,12.0,0.0,1.0,2.0,171.04,Active,New (0-6 months),0
51846,0,5.0,Mobile Phone,Tier 1,15.0,Debit Card,Female,3.0,3,Laptop & Accessory,1,Married,2,Complained,12.0,1.0,1.0,5.0,163.22,Active,New (0-6 months),3
51847,0,9.0,Computer,Tier 1,9.0,CC,Female,3.0,3,Mobile,3,Married,2,No Complaint,20.0,1.0,1.0,0.0,120.83,Active,Mid (6-12 months),0
51848,0,26.0,Mobile Phone,Tier 3,6.0,Credit Card,Female,2.0,3,Laptop & Accessory,5,Single,8,No Complaint,20.0,4.0,8.0,10.0,183.81,Active,Loyal (12+ months),0
51849,0,7.0,Phone,Tier 1,6.0,Debit Card,Male,3.0,3,Mobile,1,Married,2,No Complaint,12.0,1.0,8.0,8.0,126.91,Active,Mid (6-12 months),1
51850,1,8.0,Computer,Tier 3,32.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,No Complaint,14.0,0.0,1.0,0.0,142.86,Churned,Mid (6-12 months),0
51851,0,0.0,Mobile Phone,Tier 1,12.0,Debit Card,Female,3.0,3,Mobile Phone,1,Married,2,Complained,13.0,0.0,1.0,2.0,56.0,Active,New (0-6 months),3
51852,0,10.0,Mobile Phone,Tier 1,9.0,UPI,Male,2.0,3,Fashion,3,Married,2,No Complaint,15.0,7.0,7.0,8.0,194.34,Active,Mid (6-12 months),0
51853,0,2.0,Mobile Phone,Tier 3,9.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,2,No Complaint,14.0,0.0,1.0,2.0,155.61,Active,New (0-6 months),0
51854,0,8.0,Mobile Phone,Tier 1,12.0,Debit Card,Male,2.0,5,Laptop & Accessory,1,Single,2,No Complaint,13.0,0.0,11.0,8.0,166.46,Active,Mid (6-12 months),1
51855,0,6.0,Computer,Tier 1,12.0,Debit Card,Male,1.0,3,Laptop & Accessory,1,Married,4,No Complaint,23.0,3.0,4.0,7.0,177.25,Active,New (0-6 months),1
51856,0,27.0,Mobile Phone,Tier 2,25.0,Credit Card,Male,2.0,3,Fashion,4,Married,3,No Complaint,15.0,2.0,7.0,1.0,207.25,Active,Loyal (12+ months),0
51857,0,9.0,Mobile Phone,Tier 1,15.0,Credit Card,Male,2.0,4,Laptop & Accessory,4,Married,3,Complained,11.0,0.0,1.0,2.0,188.47,Active,Mid (6-12 months),2
51858,0,9.0,Phone,Tier 1,9.0,CC,Male,2.0,4,Mobile,1,Single,1,No Complaint,13.0,1.0,1.0,1.0,120.45,Active,Mid (6-12 months),1
51859,1,0.0,Mobile Phone,Tier 1,16.0,Credit Card,Male,2.0,3,Mobile Phone,3,Single,2,Complained,11.0,1.0,1.0,1.0,110.09,Churned,New (0-6 months),2
51860,1,0.0,Computer,Tier 1,9.0,Debit Card,Male,3.0,3,Mobile,5,Single,2,Complained,11.0,5.0,9.0,7.0,133.48,Churned,New (0-6 months),2
51861,0,9.0,Computer,Tier 1,9.0,Debit Card,Male,2.0,4,Mobile Phone,3,Married,2,No Complaint,18.0,1.0,1.0,0.0,112.81,Active,Mid (6-12 months),0
51862,0,0.0,Phone,Tier 1,10.0,CC,Male,3.0,1,Mobile,5,Married,3,No Complaint,16.0,0.0,1.0,2.0,128.19,Active,New (0-6 months),0
51863,0,0.0,Phone,Tier 3,14.0,Debit Card,Male,2.0,1,Laptop & Accessory,4,Married,1,No Complaint,22.0,1.0,1.0,2.0,148.51,Active,New (0-6 months),0
51864,0,11.0,Phone,Tier 3,13.0,E wallet,Female,2.0,4,Laptop & Accessory,1,Single,1,No Complaint,20.0,1.0,1.0,5.0,140.28,Active,Mid (6-12 months),1
51865,0,2.0,Computer,Tier 1,6.0,Debit Card,Male,3.0,5,Mobile,1,Married,2,No Complaint,18.0,0.0,2.0,8.0,127.2,Active,New (0-6 months),1
51866,0,21.0,Mobile Phone,Tier 3,8.0,E wallet,Male,2.0,1,Laptop & Accessory,4,Married,4,No Complaint,12.0,0.0,2.0,2.0,181.2,Active,Loyal (12+ months),0
51867,0,0.0,Computer,Tier 3,9.0,Credit Card,Female,3.0,1,Laptop & Accessory,1,Married,2,Complained,20.0,1.0,1.0,4.0,146.47,Active,New (0-6 months),3
51868,0,10.0,Phone,Tier 1,16.0,Debit Card,Male,3.0,1,Mobile Phone,1,Single,4,No Complaint,17.0,1.0,1.0,0.0,146.8,Active,Mid (6-12 months),1
51869,0,23.0,Phone,Tier 1,34.0,CC,Male,3.0,1,Mobile,3,Married,2,Complained,11.0,0.0,3.0,8.0,132.21,Active,Loyal (12+ months),2
51870,0,7.0,Mobile Phone,Tier 1,15.0,Credit Card,Female,2.0,4,Fashion,4,Single,2,No Complaint,14.0,4.0,7.0,7.0,186.21,Active,Mid (6-12 months),0
51871,1,0.0,Phone,Tier 3,9.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Single,10,No Complaint,14.0,1.0,2.0,0.0,145.77,Churned,New (0-6 months),0
51872,0,12.0,Phone,Tier 1,8.0,COD,Female,3.0,4,Laptop & Accessory,3,Single,2,No Complaint,11.0,1.0,11.0,10.0,145.53,Active,Mid (6-12 months),0
51873,0,5.0,Mobile Phone,Tier 3,16.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Single,2,No Complaint,12.0,1.0,1.0,8.0,153.96,Active,New (0-6 months),1
51874,1,13.0,Computer,Tier 3,14.0,COD,Male,2.0,3,Laptop & Accessory,3,Married,4,Complained,14.0,0.0,1.0,3.0,167.96,Churned,Loyal (12+ months),2
51875,0,11.0,Mobile Phone,Tier 1,6.0,Debit Card,Female,2.0,1,Laptop & Accessory,1,Single,1,No Complaint,13.0,0.0,1.0,8.0,176.25,Active,Mid (6-12 months),1
51876,0,0.0,Mobile Phone,Tier 1,6.0,Debit Card,Female,3.0,3,Fashion,5,Married,2,No Complaint,11.0,0.0,1.0,7.0,174.12,Active,New (0-6 months),0
51877,0,5.0,Mobile Phone,Tier 1,9.0,Debit Card,Female,2.0,3,Fashion,1,Single,4,No Complaint,15.0,6.0,7.0,3.0,211.59,Active,New (0-6 months),1
51878,0,20.0,Mobile Phone,Tier 3,20.0,E wallet,Male,2.0,3,Laptop & Accessory,5,Single,3,No Complaint,12.0,1.0,1.0,7.0,149.6,Active,Loyal (12+ months),0
51879,0,13.0,Computer,Tier 3,11.0,Debit Card,Male,2.0,4,Fashion,5,Married,6,Complained,21.0,0.0,1.0,12.0,204.75,Active,Loyal (12+ months),2
51880,0,26.0,Mobile Phone,Tier 1,13.0,Debit Card,Male,2.0,1,Grocery,3,Married,4,No Complaint,19.0,0.0,2.0,3.0,248.14,Active,Loyal (12+ months),0
51881,0,14.0,Mobile Phone,Tier 2,16.0,UPI,Male,3.0,4,Others,1,Married,4,No Complaint,15.0,1.0,12.0,6.0,291.41,Active,Loyal (12+ months),1
51882,0,30.0,Mobile Phone,Tier 3,22.0,E wallet,Male,2.0,3,Laptop & Accessory,5,Single,9,No Complaint,14.0,2.0,2.0,2.0,154.05,Active,Loyal (12+ months),0
51883,0,0.0,Computer,Tier 1,16.0,Debit Card,Male,2.0,3,Fashion,5,Married,2,No Complaint,21.0,0.0,1.0,7.0,187.93,Active,New (0-6 months),0
51884,0,14.0,Mobile Phone,Tier 2,6.0,UPI,Male,2.0,4,Others,3,Married,2,No Complaint,12.0,1.0,2.0,10.0,291.89,Active,Loyal (12+ months),0
51885,0,23.0,Phone,Tier 3,14.0,E wallet,Male,2.0,3,Mobile Phone,4,Married,8,No Complaint,15.0,0.0,2.0,2.0,138.75,Active,Loyal (12+ months),0
51886,1,9.0,Phone,Tier 1,6.0,Debit Card,Female,3.0,5,Mobile,4,Single,8,Complained,13.0,1.0,3.0,7.0,122.16,Churned,Mid (6-12 months),2
51887,0,9.0,Computer,Tier 1,14.0,Debit Card,Female,3.0,1,Fashion,5,Married,10,No Complaint,14.0,0.0,1.0,3.0,217.13,Active,Mid (6-12 months),0
51888,0,11.0,Mobile Phone,Tier 1,6.0,Debit Card,Female,2.0,3,Fashion,3,Single,5,Complained,14.0,0.0,1.0,0.0,178.61,Active,Mid (6-12 months),2
51889,0,17.0,Computer,Tier 1,30.0,Credit Card,Male,2.0,5,Mobile Phone,3,Single,3,No Complaint,14.0,0.0,1.0,4.0,137.08,Active,Loyal (12+ months),0
51890,0,20.0,Computer,Tier 3,9.0,Credit Card,Female,2.0,3,Grocery,3,Married,10,Complained,12.0,1.0,2.0,13.0,237.7,Active,Loyal (12+ months),2
51891,0,3.0,Mobile Phone,Tier 3,33.0,E wallet,Male,3.0,3,Laptop & Accessory,1,Married,8,No Complaint,23.0,2.0,7.0,7.0,153.04,Active,New (0-6 months),1
51892,0,2.0,Phone,Tier 3,14.0,Debit Card,Male,3.0,3,Mobile,3,Single,2,No Complaint,11.0,1.0,1.0,0.0,126.42,Active,New (0-6 months),0
51893,1,5.0,Computer,Tier 1,25.0,CC,Male,3.0,1,Mobile,3,Married,7,Complained,12.0,0.0,2.0,2.0,127.59,Churned,New (0-6 months),2
51894,0,16.0,Computer,Tier 3,21.0,Debit Card,Male,2.0,4,Laptop & Accessory,1,Married,4,No Complaint,18.0,1.0,2.0,2.0,168.04,Active,Loyal (12+ months),1
51895,0,7.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Single,4,No Complaint,11.0,0.0,4.0,3.0,161.42,Active,Mid (6-12 months),0
51896,0,0.0,Phone,Tier 1,14.0,CC,Male,2.0,3,Mobile,5,Married,2,No Complaint,14.0,1.0,1.0,2.0,125.0,Active,New (0-6 months),0
51897,0,12.0,Mobile Phone,Tier 2,9.0,UPI,Female,2.0,1,Laptop & Accessory,4,Married,10,No Complaint,15.0,0.0,3.0,6.0,163.89,Active,Mid (6-12 months),0
51898,0,29.0,Mobile Phone,Tier 1,15.0,Credit Card,Male,2.0,3,Grocery,1,Married,8,No Complaint,11.0,0.0,1.0,3.0,211.03,Active,Loyal (12+ months),1
51899,0,13.0,Phone,Tier 1,14.0,CC,Female,2.0,4,Mobile,1,Single,1,Complained,20.0,0.0,2.0,3.0,123.42,Active,Loyal (12+ months),3
51900,0,0.0,Mobile Phone,Tier 1,13.0,Credit Card,Female,2.0,4,Laptop & Accessory,5,Single,9,No Complaint,19.0,1.0,1.0,7.0,168.11,Active,New (0-6 months),0
51901,0,9.0,Phone,Tier 3,16.0,E wallet,Male,2.0,3,Mobile,4,Married,2,No Complaint,14.0,2.0,2.0,2.0,122.97,Active,Mid (6-12 months),0
51902,0,26.0,Phone,Tier 1,14.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,3,No Complaint,17.0,2.0,2.0,2.0,124.5,Active,Loyal (12+ months),1
51903,0,8.0,Computer,Tier 1,8.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,No Complaint,11.0,1.0,1.0,0.0,150.93,Active,Mid (6-12 months),0
51904,0,5.0,Computer,Tier 1,30.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,2,No Complaint,15.0,1.0,4.0,7.0,153.09,Active,New (0-6 months),1
51905,0,11.0,Phone,Tier 1,8.0,CC,Male,3.0,3,Mobile,3,Married,7,Complained,13.0,0.0,1.0,1.0,130.57,Active,Mid (6-12 months),2
51906,0,7.0,Mobile Phone,Tier 1,14.0,Debit Card,Female,2.0,3,Laptop & Accessory,5,Married,4,No Complaint,14.0,1.0,1.0,0.0,151.21,Active,Mid (6-12 months),0
51907,0,25.0,Mobile Phone,Tier 3,9.0,E wallet,Male,2.0,4,Grocery,5,Married,2,No Complaint,11.0,1.0,1.0,16.0,268.56,Active,Loyal (12+ months),0
51908,1,0.0,Phone,Tier 1,6.0,UPI,Male,3.0,3,Mobile,1,Single,2,Complained,13.0,6.0,7.0,8.0,126.86,Churned,New (0-6 months),3
51909,0,0.0,Mobile Phone,Tier 3,32.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Single,2,No Complaint,23.0,0.0,1.0,4.0,161.8,Active,New (0-6 months),1
51910,0,18.0,Mobile Phone,Tier 3,8.0,COD,Male,2.0,5,Laptop & Accessory,3,Single,1,No Complaint,13.0,1.0,3.0,1.0,166.32,Active,Loyal (12+ months),0
51911,0,0.0,Phone,Tier 1,16.0,Credit Card,Male,3.0,1,Mobile,3,Single,2,No Complaint,18.0,0.0,1.0,2.0,135.05,Active,New (0-6 months),0
51912,1,10.0,Computer,Tier 3,33.0,Debit Card,Female,3.0,1,Laptop & Accessory,3,Single,5,Complained,12.0,0.0,1.0,3.0,163.97,Churned,Mid (6-12 months),2
51913,0,7.0,Mobile Phone,Tier 3,8.0,UPI,Male,2.0,3,Laptop & Accessory,1,Single,2,No Complaint,22.0,0.0,1.0,4.0,162.74,Active,Mid (6-12 months),1
51914,1,18.0,Mobile Phone,Tier 1,8.0,Credit Card,Male,3.0,3,Others,5,Married,6,Complained,15.0,1.0,1.0,4.0,298.59,Churned,Loyal (12+ months),2
51915,0,9.0,Computer,Tier 3,14.0,Debit Card,Male,3.0,4,Fashion,5,Single,2,No Complaint,15.0,0.0,1.0,9.0,175.87,Active,Mid (6-12 months),0
51916,0,25.0,Computer,Tier 1,25.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,1,No Complaint,18.0,1.0,1.0,2.0,142.58,Active,Loyal (12+ months),1
51917,0,0.0,Computer,Tier 1,6.0,Debit Card,Female,3.0,5,Mobile Phone,1,Married,4,No Complaint,14.0,2.0,2.0,0.0,143.64,Active,New (0-6 months),1
51918,0,2.0,Phone,Tier 1,33.0,Credit Card,Female,3.0,3,Laptop & Accessory,3,Married,5,No Complaint,12.0,0.0,1.0,1.0,143.35,Active,New (0-6 months),0
51919,1,0.0,Mobile Phone,Tier 3,14.0,COD,Male,2.0,4,Laptop & Accessory,5,Single,7,No Complaint,17.0,0.0,1.0,2.0,153.26,Churned,New (0-6 months),0
51920,0,7.0,Phone,Tier 1,6.0,Debit Card,Female,3.0,1,Mobile,1,Single,3,No Complaint,16.0,1.0,1.0,3.0,132.8,Active,Mid (6-12 months),1
51921,0,27.0,Mobile Phone,Tier 1,25.0,Credit Card,Female,3.0,3,Laptop & Accessory,5,Married,10,Complained,11.0,0.0,1.0,4.0,154.85,Active,Loyal (12+ months),2
51922,0,0.0,Computer,Tier 3,14.0,E wallet,Male,2.0,3,Laptop & Accessory,1,Married,1,No Complaint,19.0,1.0,1.0,1.0,143.42,Active,New (0-6 months),1
51923,0,10.0,Phone,Tier 1,16.0,Debit Card,Female,3.0,3,Mobile,5,Married,1,Complained,13.0,4.0,4.0,3.0,127.82,Active,Mid (6-12 months),2
51924,0,11.0,Computer,Tier 1,8.0,Debit Card,Female,3.0,1,Laptop & Accessory,5,Single,7,Complained,12.0,0.0,4.0,12.0,159.8,Active,Mid (6-12 months),2
51925,0,7.0,Phone,Tier 1,8.0,Credit Card,Female,2.0,4,Mobile Phone,5,Single,2,No Complaint,11.0,1.0,1.0,3.0,143.81,Active,Mid (6-12 months),0
51926,0,8.0,Phone,Tier 3,14.0,Debit Card,Female,3.0,3,Mobile,1,Married,2,No Complaint,16.0,1.0,1.0,2.0,125.72,Active,Mid (6-12 months),1
51927,0,3.0,Phone,Tier 1,6.0,Debit Card,Male,2.0,5,Mobile Phone,3,Married,4,No Complaint,21.0,1.0,1.0,2.0,138.33,Active,New (0-6 months),0
51928,0,13.0,Computer,Tier 1,8.0,Credit Card,Female,2.0,1,Laptop & Accessory,4,Married,2,No Complaint,24.0,0.0,3.0,7.0,142.44,Active,Loyal (12+ months),0
51929,0,7.0,Mobile Phone,Tier 3,14.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,6,No Complaint,17.0,1.0,1.0,2.0,165.0,Active,Mid (6-12 months),0
51930,0,15.0,Computer,Tier 1,14.0,Debit Card,Male,3.0,3,Others,1,Married,2,No Complaint,13.0,1.0,14.0,9.0,284.3,Active,Loyal (12+ months),1
51931,1,9.0,Mobile Phone,Tier 1,12.0,Debit Card,Male,3.0,1,Mobile Phone,5,Married,2,Complained,21.0,0.0,1.0,0.0,116.01,Churned,Mid (6-12 months),2
51932,0,0.0,Computer,Tier 1,15.0,Debit Card,Male,3.0,4,Mobile,4,Married,2,No Complaint,11.0,0.0,1.0,0.0,126.94,Active,New (0-6 months),0
51933,0,25.0,Phone,Tier 1,17.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,9,No Complaint,20.0,1.0,1.0,4.0,131.49,Active,Loyal (12+ months),0
51934,0,23.0,Mobile Phone,Tier 1,8.0,Credit Card,Male,3.0,3,Grocery,3,Married,6,No Complaint,16.0,1.0,1.0,3.0,276.39,Active,Loyal (12+ months),0
51935,1,0.0,Phone,Tier 1,14.0,Debit Card,Female,2.0,4,Mobile,5,Married,2,Complained,11.0,0.0,1.0,0.0,123.19,Churned,New (0-6 months),2
51936,0,6.0,Mobile Phone,Tier 1,13.0,Credit Card,Male,2.0,3,Fashion,3,Married,1,No Complaint,11.0,1.0,3.0,3.0,216.91000000000005,Active,New (0-6 months),0
51937,1,0.0,Mobile Phone,Tier 3,22.0,E wallet,Female,3.0,3,Laptop & Accessory,5,Single,6,No Complaint,15.0,1.0,1.0,2.0,153.24,Churned,New (0-6 months),0
51938,0,20.0,Mobile Phone,Tier 1,8.0,UPI,Female,2.0,3,Grocery,1,Married,2,Complained,11.0,1.0,3.0,0.0,267.52,Active,Loyal (12+ months),3
51939,0,9.0,Mobile Phone,Tier 1,6.0,UPI,Female,2.0,3,Laptop & Accessory,4,Married,1,No Complaint,15.0,1.0,1.0,5.0,152.28,Active,Mid (6-12 months),0
51940,0,2.0,Phone,Tier 1,29.0,Debit Card,Male,3.0,1,Mobile,3,Married,2,No Complaint,24.0,1.0,1.0,7.0,127.0,Active,New (0-6 months),0
51941,1,20.0,Mobile Phone,Tier 1,8.0,Debit Card,Male,2.0,3,Others,4,Single,8,Complained,15.0,7.0,13.0,8.0,292.46,Churned,Loyal (12+ months),2
51942,0,8.0,Phone,Tier 1,14.0,Debit Card,Female,2.0,1,Mobile,3,Single,4,No Complaint,13.0,2.0,2.0,2.0,125.06,Active,Mid (6-12 months),0
51943,0,15.0,Mobile Phone,Tier 1,6.0,Debit Card,Female,2.0,4,Laptop & Accessory,1,Married,10,Complained,13.0,0.0,1.0,2.0,160.62,Active,Loyal (12+ months),3
51944,1,0.0,Phone,Tier 1,8.0,Credit Card,Male,2.0,3,Mobile Phone,3,Single,7,No Complaint,17.0,2.0,2.0,1.0,143.82,Churned,New (0-6 months),0
51945,0,9.0,Phone,Tier 2,19.0,UPI,Male,2.0,3,Mobile,4,Married,5,No Complaint,13.0,1.0,1.0,4.0,121.43,Active,Mid (6-12 months),0
51946,0,5.0,Mobile Phone,Tier 1,10.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Married,2,No Complaint,12.0,5.0,6.0,8.0,161.62,Active,New (0-6 months),0
51947,0,13.0,Computer,Tier 1,22.0,Credit Card,Male,2.0,4,Laptop & Accessory,3,Single,7,No Complaint,14.0,0.0,1.0,0.0,150.94,Active,Loyal (12+ months),0
51948,0,3.0,Mobile Phone,Tier 1,8.0,Credit Card,Female,2.0,4,Laptop & Accessory,1,Single,6,Complained,24.0,1.0,1.0,0.0,168.77,Active,New (0-6 months),3
51949,0,9.0,Phone,Tier 1,8.0,Debit Card,Female,3.0,4,Mobile,3,Single,2,No Complaint,14.0,1.0,1.0,0.0,122.74,Active,Mid (6-12 months),0
51950,0,15.0,Phone,Tier 1,35.0,Debit Card,Male,3.0,3,Laptop & Accessory,4,Married,2,No Complaint,13.0,5.0,7.0,8.0,144.34,Active,Loyal (12+ months),0
51951,0,11.0,Computer,Tier 1,18.0,Debit Card,Male,0.0,4,Laptop & Accessory,5,Married,3,No Complaint,15.0,1.0,1.0,2.0,162.88,Active,Mid (6-12 months),0
51952,0,7.0,Computer,Tier 1,14.0,Debit Card,Female,3.0,4,Mobile,1,Single,2,No Complaint,16.0,1.0,1.0,3.0,125.53,Active,Mid (6-12 months),1
51953,1,12.0,Mobile Phone,Tier 3,17.0,E wallet,Female,2.0,3,Fashion,1,Married,2,No Complaint,18.0,0.0,7.0,7.0,176.54,Churned,Mid (6-12 months),1
51954,1,18.0,Mobile Phone,Tier 3,8.0,Credit Card,Male,2.0,3,Laptop & Accessory,1,Single,5,No Complaint,16.0,1.0,7.0,3.0,151.6,Churned,Loyal (12+ months),1
51955,0,16.0,Mobile Phone,Tier 1,20.0,Debit Card,Male,3.0,3,Grocery,5,Married,7,No Complaint,24.0,1.0,1.0,0.0,271.59,Active,Loyal (12+ months),0
51956,0,0.0,Mobile Phone,Tier 1,11.0,Cash on Delivery,Male,2.0,4,Fashion,1,Married,2,Complained,16.0,1.0,1.0,3.0,228.08,Active,New (0-6 months),3
51957,0,8.0,Mobile Phone,Tier 1,13.0,UPI,Male,2.0,3,Fashion,3,Single,4,No Complaint,21.0,0.0,1.0,6.0,202.21,Active,Mid (6-12 months),0
51958,0,1.0,Phone,Tier 3,8.0,E wallet,Female,2.0,3,Laptop & Accessory,4,Married,2,Complained,20.0,6.0,7.0,5.0,147.79,Active,New (0-6 months),2
51959,0,7.0,Phone,Tier 2,9.0,UPI,Male,2.0,3,Mobile Phone,1,Married,1,No Complaint,19.0,1.0,1.0,2.0,137.37,Active,Mid (6-12 months),1
51960,1,0.0,Computer,Tier 1,14.0,CC,Female,2.0,4,Mobile,3,Married,2,Complained,14.0,0.0,1.0,7.0,123.66,Churned,New (0-6 months),2
51961,0,9.0,Computer,Tier 1,9.0,Credit Card,Male,2.0,3,Mobile Phone,1,Married,2,No Complaint,11.0,0.0,1.0,0.0,117.06,Active,Mid (6-12 months),1
51962,0,24.0,Mobile Phone,Tier 3,32.0,E wallet,Female,3.0,3,Grocery,3,Married,3,No Complaint,14.0,1.0,4.0,17.0,263.07,Active,Loyal (12+ months),0
51963,0,17.0,Mobile Phone,Tier 1,10.0,Credit Card,Male,2.0,3,Laptop & Accessory,4,Single,10,No Complaint,12.0,1.0,2.0,3.0,159.33,Active,Loyal (12+ months),0
51964,0,0.0,Phone,Tier 1,8.0,CC,Male,3.0,1,Mobile,5,Single,8,No Complaint,13.0,0.0,1.0,1.0,134.24,Active,New (0-6 months),0
51965,0,6.0,Phone,Tier 3,6.0,Credit Card,Male,2.0,1,Laptop & Accessory,5,Married,2,No Complaint,22.0,0.0,1.0,8.0,140.37,Active,New (0-6 months),0
51966,0,8.0,Phone,Tier 1,14.0,CC,Female,2.0,4,Mobile,5,Single,2,No Complaint,11.0,0.0,1.0,1.0,125.59,Active,Mid (6-12 months),0
51967,0,9.0,Mobile Phone,Tier 3,6.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Married,2,Complained,14.0,3.0,4.0,11.0,162.01,Active,Mid (6-12 months),3
51968,0,5.0,Phone,Tier 3,19.0,Debit Card,Male,3.0,3,Laptop & Accessory,1,Married,3,No Complaint,11.0,0.0,1.0,3.0,144.03,Active,New (0-6 months),1
51969,0,3.0,Computer,Tier 1,11.0,Debit Card,Male,3.0,4,Mobile Phone,1,Married,10,No Complaint,12.0,0.0,1.0,3.0,137.61,Active,New (0-6 months),1
51970,0,26.0,Mobile Phone,Tier 3,13.0,E wallet,Female,3.0,4,Fashion,1,Married,8,Complained,18.0,0.0,1.0,3.0,209.34,Active,Loyal (12+ months),3
51971,0,18.0,Mobile Phone,Tier 3,15.0,E wallet,Male,3.0,3,Fashion,5,Married,5,Complained,12.0,0.0,1.0,2.0,207.61,Active,Loyal (12+ months),2
51972,0,5.0,Mobile Phone,Tier 1,14.0,Credit Card,Female,3.0,1,Laptop & Accessory,3,Married,6,No Complaint,12.0,1.0,1.0,3.0,151.75,Active,New (0-6 months),0
51973,0,25.0,Computer,Tier 1,31.0,Credit Card,Female,2.0,4,Grocery,1,Married,4,No Complaint,22.0,0.0,2.0,0.0,238.26,Active,Loyal (12+ months),1
